-6.36200000000001,2.913,1.821,6.813,-2.617,1.632,2.73699999999999,-8.863,2.67200000000001,4.721,7.078,21.759,-12.418,16.84,21.49,-14.468,15.255,24.252,-19.804,7.2608333333,15.91,1.749,-37.389,18.435,22.423,-19.457,28.843,-31.662,10.739
-2.34399999999999,-1.244,10.796,-3.633,8.399,11.634,1.824,21.749,-8.39100000000001,0.255000000000003,-3.376,-8.814,-0.027,6.263,13.47,14.19,-8.964,-21.874,19.804,3.8148333333,-12.858,17.173,22.166,12.995,0.958,-4.58,22.553,-23.056,-15.781
12.41,6.06099999999999,-0.669000000000004,2.816,1.685,-3.366,4.92,-3.262,13.639,13.766,-34.337,-14.466,-2.333,-6.263,-6.536,9.727,-8.579,-16.181,7.716,-3.3526666667,-29.202,1.262,24.529,-34.552,-26.084,40.182,-41.789,32.414,5.915
-0.385000000000005,0.284999999999997,4.064,-5.542,5.44,8.094,11.118,5.175,-0.686999999999998,-0.046999999999997,29.677,-1.246,7.915,-2.836,-35.798,-1.296,13.085,32.462,1.134,1.1251666667,22.072,4.028,-12.131,3.122,-11.874,10.599,-18.853,22.356,20.907
5.75400000000001,5.87,-2.287,11.699,1.723,0.615,-1.548,10.207,8.762,5.12,13.994,25.043,17.76,-7.168,9.79,-21.238,4.445,11.252,-29.782,-5.4501666667,27.732,-1.041,-9.809,19.29,16.485,-41.82,56.575,-26.274,-18.022
-4.41799999999999,1.736,5.358,-5.29900000000001,-0.799,0.784000000000001,8.13,-1.392,-15.995,0.103000000000002,-26.484,-21.742,-21.285,-5.795,29.109,7.78,-3.898,-8.423,22.511,6.8806666667,1.463,8.806,17.065,20.946,30.428,-4.311,10.069,-8.902,-3.905
0.353999999999999,6.079,13.077,-4.868,8.287,-0.686999999999999,2.862,-11.142,17.173,3.171,10.004,1.235,19.506,7.208,6.329,27.655,-8.943,-13.114,15.538,5.7788333333,-2.438,4.106,2.637,-39.067,0.227,32.438,-21.644,37.957,14.617
5.19499999999999,9.79,1.352,7.43600000000001,-2.817,-1.305,1.712,12.048,-2.87599999999999,2.297,-0.835,-11.408,-1.151,6.959,-19.564,-2.91,39.659,7.533,-23.236,1.4068333333,-9.735,-8.347,-8.968,-8.39,-49.824,33.502,-9.058,-10.62,6.88928
3.366,-7.843,-3.635,5.46399999999999,2.753,-0.273999999999999,-0.174999999999997,5.262,5.83599999999999,4.411,11.357,2.106,-8.866,3.982,-1.361,-30.647,-18.142,24.682,-18.662,-6.6913333333,8.054,2.239,-1.067,22.895,-0.031,-30.927,19.415,-28.361,-15.384
1.50700000000001,4.587,18.89,9.26000000000001,2.245,-0.223000000000001,-1.909,7.769,-2.841,7.23,-17.386,9.168,-3.209,-16.088,12.297,22.305,-15.548,-5.092,28.739,4.4355,11.945,-7.978,16.236,29.827,11.66,-22.013,17.46,34.072,-18.985
1.997,0.271999999999998,4.764,-6.93000000000001,-5.383,2.39,17.646,0.504999999999999,-3.91499999999999,-6.679,-14.826,35.574,-5.56,-4.009,-3.275,18.48,36.194,-13.2,33.503,11.2821666667,3.123,22.339,6.529,-38.541,30.384,39.116,-27.897,6.589,37.048
-0.137,3.814,-3.18,-5.255,8.331,1.868,-8.826,3.011,12.01,4.57,-2.783,-47.726,19.817,27.721,9.486,-8.321,-7.169,21.088,-31.43,1.8958333333,-9.41,-8.882,-23.366,-28.765,-1.878,11.062,20.739,-22.828,11.403
2.22,3.945,-1.884,1.28,2.274,1.624,11.169,-4.822,2.839,1.693,24.578,-0.108,5.968,-1.03,3.589,-12.411,-5.826,-2.249,7.68,-1.7078333333,4.954,3.282,12.184,37.83,-33.111,-31.608,25.156,2.101,-53.225
6.082,9.05,2.692,-9.64300000000001,-3.81,-0.745000000000001,-3.386,3.55,1.572,2.335,7.46,41.521,-1.97,-31,19.155,13.932,-8.531,6.797,19.022,3.2291666667,5.865,12.54,6.593,20.78,-21.633,-1.384,-17.084,25.354,6.08
5.795,6.542,4.716,-3.25999999999999,-2.938,-1.263,9.049,5.915,3.509,0.815,-5.079,-5.109,-16.982,-8.197,4.21,-9.709,29.681,-2.425,9.492,3.842,5.819,-3.624,-2.834,-25.813,14.143,24.981,-16.223,4.02,37.374
-3.115,-5.696,2.642,15.142,2.199,0.618,-5.663,-7.252,2.47,-1.723,-22.774,-25.615,4.485,43.524,-27.652,-7.362,-5.205,4.686,-22.474,-2.4138333333,-2.412,-3.786,-19.343,-12.782,43.394,6.554,4.859,-17.452,14.814
5.025,4.146,-0.851000000000001,-0.990000000000002,-0.074,0.379,5.24,5.361,-3.428,8.091,24.859,-5.924,20.272,-4.817,2.396,-0.766,-7.591,5.964,9.766,0.8253333333,2.727,-4.879,10.057,0.246,5.914,-12.529,27.553,10.62,-48.803
-0.939,0.448,5.17,-1.921,2.563,-3.835,-1.898,4.33,5.737,-9.845,22.639,3.959,3.715,0.044,22.096,27.548,16.791,4.161,13.953,14.0988333333,-8.135,8.758,2.235,21.43,-29.673,-0.571,-27.408,11.654,-1.225
16.232,5.592,0,-2.47799999999999,-2.27,1.108,0.744,-4.842,13.166,1.093,-5.758,24.018,-1.574,-8.107,18.586,-4.13,7.474,-11.973,-2.514,-0.1106666667,6.392,3.032,-19.708,27.163,-27.979,19.149,-4.2,-21.63,29.745
0.158000000000001,5.154,2.248,9.872,1.752,-2.091,0.734999999999999,4.047,-7.587,2.113,-9.807,-4.299,-14.905,22.472,4.688,-15.389,-7.273,11.141,-7.894,1.2908333333,18.404,-11.546,-6.085,-39.196,7.125,-20.643,29.667,1.68,15.555
-5.953,-1.831,2.038,6.51199999999999,0.994,3.904,-4.409,-1.537,-12.039,-0.117000000000001,1.605,-12.062,-7.045,7.206,-5.321,14.403,-4.97,-3.582,13.788,3.5873333333,-11.55,13.592,2.317,-12.279,30.897,26.02,-4.206,23.971,-54.185
2.558,-0.134,-4.246,-2.694,0.441000000000001,4.051,7.809,-1.034,4.091,-7.2,4.501,11.759,7.879,-4.128,8.659,5.139,3.349,-6.635,-4.121,0.3771666667,-9.814,-2.103,22.203,13.9,15.121,-6.934,-13.238,-12.355,5.093
6.445,5.358,-1.75,5.055,7.972,1.924,-2.899,1.257,22.704,4.753,8.603,3.449,-8.711,12.454,-0.175,-9.17,-2.011,8.049,-9.667,-0.0866666667,0.074,-5.766,-16.699,27.683,-24.181,7.525,11.255,-22.26,51.225
7.125,-6.009,5.996,-2.271,-4.402,2.855,2.876,9.543,-7.355,-0.641999999999999,-5,13.603,-10.154,11.033,-6.906,5.807,5.932,8.82,22.959,7.9408333333,-8.0275,8.1015,-8.647,-5.855,-9.648,2.453,11.634,34.403,-10.329
